,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,marca_reggaeton
1758,44.0,0.26899999999999996,0.00856,1.0,-29.686,1.0,0.0367,0.991,0.9129999999999999,0.132,0.0808,70.131,264560.0,0
1759,40.0,0.316,0.0731,0.0,-24.223000000000003,1.0,0.0479,0.619,0.00115,0.111,0.23399999999999999,104.17,343627.0,0
1760,47.0,0.32,0.0575,10.0,-28.05,0.0,0.0441,0.9940000000000001,0.9079999999999999,0.0758,0.188,132.109,370613.0,0
1761,43.0,0.243,0.00993,4.0,-33.111,1.0,0.0431,0.9940000000000001,0.893,0.1,0.136,168.75799999999998,92467.0,0
1762,51.0,0.321,0.0822,7.0,-19.555,0.0,0.0334,0.991,0.924,0.128,0.102,74.093,264093.0,0
1763,41.0,0.401,0.0429,2.0,-30.223000000000003,1.0,0.0379,0.993,0.9129999999999999,0.0982,0.226,69.027,156173.0,0
1764,42.0,0.369,0.00245,2.0,-35.132,1.0,0.0481,0.995,0.9520000000000001,0.0718,0.0736,96.613,318240.0,0
1765,45.0,0.406,0.134,10.0,-19.338,1.0,0.0366,0.893,0.818,0.12300000000000001,0.203,121.792,429560.0,0
1766,43.0,0.18100000000000002,0.157,6.0,-19.317999999999998,1.0,0.0391,0.887,0.95,0.17,0.162,82.37799999999999,163453.0,0
1767,46.0,0.17,0.10400000000000001,2.0,-17.169,1.0,0.0445,0.9540000000000001,0.784,0.193,0.079,112.161,165973.0,0
1768,43.0,0.5539999999999999,0.00581,2.0,-31.374000000000002,0.0,0.0746,0.996,0.9570000000000001,0.0571,0.42,109.884,117373.0,0
1769,36.0,0.281,0.0131,9.0,-28.85,1.0,0.0361,0.99,0.9209999999999999,0.0875,0.0741,72.744,272133.0,0
1770,44.0,0.221,0.00921,4.0,-34.063,1.0,0.0384,0.995,0.9009999999999999,0.0837,0.105,138.205,194000.0,0
1771,51.0,0.187,0.25,2.0,-16.156,1.0,0.0394,0.685,0.0338,0.0945,0.0897,90.676,292413.0,0
1772,45.0,0.377,0.111,4.0,-17.324,1.0,0.0588,0.726,0.7070000000000001,0.109,0.13699999999999998,96.68799999999999,213253.0,0
1773,50.0,0.28800000000000003,0.212,0.0,-21.625,1.0,0.0304,0.951,0.927,0.0903,0.14800000000000002,139.186,193427.0,0
1774,52.0,0.292,0.0332,4.0,-26.976999999999997,1.0,0.042,0.973,0.9009999999999999,0.0777,0.23,94.82,188667.0,0
1775,44.0,0.294,0.006840000000000001,4.0,-29.3,1.0,0.047,0.993,0.9390000000000001,0.0616,0.055,49.792,210827.0,0
1776,41.0,0.396,0.00854,4.0,-30.096,1.0,0.0768,0.9940000000000001,0.9279999999999999,0.084,0.0774,63.516000000000005,267787.0,0
1777,41.0,0.253,0.20199999999999999,2.0,-18.462,1.0,0.0362,0.9059999999999999,0.963,0.40299999999999997,0.302,93.184,237027.0,0
1778,43.0,0.297,0.06,8.0,-26.92,1.0,0.0357,0.9940000000000001,0.903,0.105,0.0641,113.755,116080.0,0
1779,37.0,0.0627,0.0717,3.0,-20.986,1.0,0.0394,0.966,0.8540000000000001,0.11900000000000001,0.0374,68.3,204133.0,0
1780,45.0,0.28800000000000003,0.10099999999999999,11.0,-24.78,0.0,0.0522,0.992,0.93,0.0908,0.0368,77.531,182147.0,0
1781,52.0,0.5379999999999999,0.0416,8.0,-25.889,1.0,0.0399,0.941,0.915,0.109,0.16,59.173,176467.0,0
1782,46.0,0.28600000000000003,0.00636,0.0,-32.601,1.0,0.0426,0.972,0.28300000000000003,0.107,0.102,124.465,245613.0,0
1783,34.0,0.21899999999999997,0.0279,0.0,-32.223,1.0,0.0476,0.948,0.741,0.0767,0.0952,78.83800000000001,323907.0,0
1784,51.0,0.24600000000000002,0.00592,2.0,-38.92,0.0,0.0466,0.993,0.898,0.067,0.0696,65.342,128013.0,0
1785,45.0,0.358,0.0161,5.0,-26.069000000000003,1.0,0.0471,0.992,0.948,0.0861,0.078,67.332,226293.0,0
1786,42.0,0.312,0.00198,3.0,-38.245,1.0,0.0534,0.995,0.9470000000000001,0.0909,0.122,75.291,331907.0,0
1787,40.0,0.0787,0.0126,2.0,-36.457,1.0,0.0448,0.988,0.9079999999999999,0.11199999999999999,0.267,34.856,160600.0,0
1788,39.0,0.142,0.0196,7.0,-33.726,1.0,0.0395,0.9540000000000001,0.43,0.419,0.0353,95.51799999999999,105600.0,0
1789,54.0,0.225,0.431,5.0,-15.42,0.0,0.0479,0.0901,0.847,0.19899999999999998,0.126,121.277,91100.0,0
1790,63.0,0.574,0.7879999999999999,6.0,-5.1610000000000005,0.0,0.152,0.00428,0.639,0.391,0.0738,177.40200000000002,205514.0,0
1791,51.0,0.597,0.659,10.0,-7.864,0.0,0.0762,0.7,0.0033,0.11199999999999999,0.23199999999999998,128.015,138789.0,0
1792,64.0,0.652,0.0475,9.0,-27.987,1.0,0.17,0.485,0.231,0.14300000000000002,0.607,59.608000000000004,63972.0,0
1793,52.0,0.773,0.541,2.0,-11.242,1.0,0.0518,0.00806,0.106,0.114,0.8690000000000001,108.984,373340.0,0
1794,68.0,0.218,0.46399999999999997,7.0,-9.013,0.0,0.0335,0.0335,0.9620000000000001,0.122,0.0414,139.32,178308.0,0
1795,63.0,0.58,0.41600000000000004,1.0,-14.727,1.0,0.0398,0.319,0.7659999999999999,0.102,0.17600000000000002,139.994,150959.0,0
1796,59.0,0.436,0.8009999999999999,5.0,-7.147,0.0,0.0366,0.0233,0.0372,0.142,0.121,83.51100000000001,183234.0,0
1797,66.0,0.496,0.215,4.0,-20.598000000000003,1.0,0.0356,0.8440000000000001,0.943,0.11199999999999999,0.0353,85.052,217412.0,0
1798,64.0,0.585,0.6659999999999999,11.0,-8.17,0.0,0.395,0.127,0.0737,0.0644,0.136,160.17,168000.0,0
1799,63.0,0.8190000000000001,0.48,3.0,-9.689,1.0,0.18,0.0355,0.306,0.305,0.12,130.865,124604.0,0
1800,67.0,0.5589999999999999,0.743,1.0,-9.447000000000001,1.0,0.0532,0.0711,0.9,0.152,0.264,119.98100000000001,345387.0,0
1801,52.0,0.5820000000000001,0.8320000000000001,10.0,-6.187,1.0,0.10099999999999999,0.375,0.23800000000000002,0.20199999999999999,0.0388,105.059,152477.0,0
1802,65.0,0.44299999999999995,0.322,11.0,-11.843,0.0,0.0406,0.7829999999999999,0.623,0.225,0.0752,89.913,173333.0,0
1803,60.0,0.643,0.445,9.0,-15.23,0.0,0.043,0.682,0.9309999999999999,0.087,0.0714,104.999,165653.0,0
1804,62.0,0.473,0.278,0.0,-16.187,1.0,0.0297,0.527,0.755,0.087,0.174,102.09700000000001,122353.0,0
1805,64.0,0.688,0.525,1.0,-6.454,0.0,0.0282,0.0542,0.39399999999999996,0.22399999999999998,0.653,90.007,181469.0,0
1806,64.0,0.611,0.848,6.0,-7.257999999999999,0.0,0.0321,0.0585,0.821,0.126,0.175,100.03200000000001,256812.0,0
1807,64.0,0.725,0.5760000000000001,4.0,-10.293,0.0,0.0632,0.255,0.9359999999999999,0.0938,0.311,99.993,180169.0,0
1808,62.0,0.818,0.433,0.0,-8.545,1.0,0.0383,0.239,0.915,0.12300000000000001,0.0367,140.003,142286.0,0
1809,62.0,0.562,0.809,5.0,-7.881,0.0,0.0335,0.172,0.488,0.446,0.0853,100.006,175200.0,0
1810,63.0,0.49200000000000005,0.8059999999999999,8.0,-6.31,1.0,0.0427,0.221,0.67,0.225,0.14300000000000002,96.065,240625.0,0
1811,63.0,0.507,0.6609999999999999,2.0,-10.37,0.0,0.04,0.9670000000000001,0.929,0.113,0.355,127.005,294692.0,0
1812,60.0,0.529,0.713,4.0,-7.837000000000001,0.0,0.0541,0.308,0.912,0.0931,0.111,123.964,220426.0,0
1813,61.0,0.677,0.804,0.0,-7.025,0.0,0.165,0.0167,0.9179999999999999,0.5760000000000001,0.32,165.003,340637.0,0
1814,63.0,0.7340000000000001,0.36200000000000004,9.0,-8.856,0.0,0.0307,0.251,0.0226,0.293,0.26,90.031,152000.0,0
1815,60.0,0.428,0.33299999999999996,8.0,-12.89,1.0,0.0445,0.9279999999999999,0.0901,0.128,0.535,76.505,56471.0,0
1816,65.0,0.485,0.7390000000000001,0.0,-4.6930000000000005,1.0,0.0352,0.0174,0.08,0.0674,0.0293,140.04399999999998,309429.0,0
1817,62.0,0.32799999999999996,0.34,0.0,-20.37,1.0,0.0524,0.917,0.909,0.14800000000000002,0.0619,124.93,72120.0,0
1818,63.0,0.363,0.608,10.0,-7.234,0.0,0.0692,0.457,0.653,0.43,0.139,74.758,168751.0,0
1819,62.0,0.491,0.775,4.0,-7.247000000000001,0.0,0.0339,0.0414,0.198,0.139,0.0572,180.028,298667.0,0
1820,64.0,0.537,0.565,9.0,-6.086,1.0,0.0345,0.013000000000000001,0.805,0.105,0.24100000000000002,97.514,143775.0,0
1821,67.0,0.498,0.545,7.0,-7.917000000000001,0.0,0.0481,0.0216,0.8079999999999999,0.0996,0.0383,177.984,248785.0,0
1822,60.0,0.8370000000000001,0.40299999999999997,8.0,-9.225,1.0,0.102,0.7909999999999999,0.000704,0.0705,0.406,113.988,193696.0,0
1823,63.0,0.614,0.5579999999999999,1.0,-9.652999999999999,0.0,0.0729,0.0666,0.493,0.188,0.0703,125.04,204263.0,0
1824,62.0,0.8029999999999999,0.662,7.0,-7.834,1.0,0.0377,0.0132,0.74,0.325,0.264,121.994,200874.0,0
1825,60.0,0.28600000000000003,0.42100000000000004,0.0,-22.06,0.0,0.136,0.897,0.912,0.0934,0.11800000000000001,161.227,113160.0,0
1826,64.0,0.5589999999999999,0.895,10.0,-5.276,1.0,0.0515,0.0533,0.767,0.0892,0.5710000000000001,155.02700000000002,313521.0,0
1827,62.0,0.305,0.914,2.0,-7.4510000000000005,1.0,0.221,0.0275,0.909,0.606,0.0687,211.893,366792.0,0
1828,70.0,0.515,0.6629999999999999,7.0,-7.896,0.0,0.0328,0.179,0.6679999999999999,0.494,0.0756,120.024,234244.0,0
1829,57.0,0.364,0.7290000000000001,1.0,-9.499,0.0,0.0651,0.647,0.8909999999999999,0.226,0.345,126.617,172442.0,0
1830,62.0,0.37200000000000005,0.9279999999999999,7.0,-1.84,1.0,0.0455,0.0856,0.0465,0.114,0.0869,115.992,260000.0,0
1831,65.0,0.555,0.348,11.0,-9.783,0.0,0.0336,0.107,0.7759999999999999,0.147,0.175,155.065,149122.0,0
1832,62.0,0.63,0.484,0.0,-12.122,1.0,0.0336,0.25,0.8340000000000001,0.10300000000000001,0.0365,100.023,156600.0,0
1833,57.0,0.836,0.768,9.0,-7.358,1.0,0.0689,0.42200000000000004,0.9159999999999999,0.162,0.203,120.014,243374.0,0
1834,57.0,0.435,0.815,0.0,-4.06,1.0,0.0375,0.001,0.0018,0.11,0.193,156.037,203846.0,0
1835,65.0,0.537,0.8590000000000001,4.0,-5.487,0.0,0.039,0.0694,0.77,0.13,0.21,157.98,264734.0,0
1836,62.0,0.49200000000000005,0.945,6.0,-2.278,1.0,0.0343,1.82e-05,0.958,0.299,0.11699999999999999,128.003,240406.0,0
1837,62.0,0.8029999999999999,0.9490000000000001,5.0,-2.347,1.0,0.27399999999999997,0.036000000000000004,0.20199999999999999,0.41200000000000003,0.502,79.99,216000.0,0
1838,62.0,0.358,0.145,7.0,-13.229000000000001,0.0,0.0377,0.9890000000000001,0.45,0.0735,0.523,71.837,267468.0,0
1839,55.0,0.488,0.687,7.0,-6.747000000000001,0.0,0.0676,0.233,0.124,0.107,0.18899999999999997,145.99,270257.0,0
1840,62.0,0.66,0.7559999999999999,5.0,-7.871,0.0,0.0391,0.0853,0.6970000000000001,0.13,0.489,129.999,198565.0,0
1841,61.0,0.312,0.11599999999999999,7.0,-23.491999999999997,1.0,0.0577,0.332,0.882,0.109,0.0305,122.984,139355.0,0
1842,63.0,0.521,0.8059999999999999,6.0,-6.336,1.0,0.0367,0.0156,0.16,0.0732,0.0717,176.003,273409.0,0
1843,70.0,0.507,0.8240000000000001,6.0,-2.501,1.0,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,248471.0,0
1844,54.0,0.267,0.66,1.0,-10.08,1.0,0.0422,0.0647,0.935,0.0878,0.0985,129.98,138462.0,0
1845,61.0,0.708,0.293,8.0,-10.474,1.0,0.385,0.41,0.48100000000000004,0.0718,0.583,74.441,210882.0,0
1846,63.0,0.5870000000000001,0.35,9.0,-16.805,0.0,0.0326,0.475,0.945,0.11599999999999999,0.247,101.044,187107.0,0
1847,63.0,0.759,0.542,5.0,-13.087,0.0,0.0884,0.152,0.863,0.741,0.0382,134.95600000000002,248987.0,0
1848,62.0,0.488,0.894,1.0,-3.8680000000000003,1.0,0.331,0.767,0.0284,0.639,0.114,160.03,171103.0,0
1849,62.0,0.449,0.555,8.0,-10.735999999999999,0.0,0.0678,0.188,0.5579999999999999,0.147,0.0535,139.912,180000.0,0
1850,66.0,0.5820000000000001,0.619,3.0,-7.8660000000000005,1.0,0.0942,0.0479,0.9009999999999999,0.115,0.503,80.009,144000.0,0
1851,65.0,0.5379999999999999,0.596,9.0,-8.389,1.0,0.045,0.0025800000000000003,0.564,0.0835,0.0483,107.756,218549.0,0
1852,57.0,0.622,0.5710000000000001,7.0,-11.769,0.0,0.045,0.47200000000000003,0.877,0.11199999999999999,0.125,107.999,233333.0,0
1853,60.0,0.585,0.496,0.0,-11.969000000000001,1.0,0.0432,0.146,0.904,0.107,0.0364,117.999,210046.0,0
1854,56.0,0.474,0.551,10.0,-7.672999999999999,0.0,0.0596,0.565,0.9329999999999999,0.17300000000000001,0.132,123.02799999999999,474146.0,0
1855,60.0,0.838,0.57,0.0,-9.892999999999999,1.0,0.0635,0.507,0.919,0.376,0.0722,118.008,298983.0,0
1856,63.0,0.531,0.737,1.0,-6.17,0.0,0.0252,0.008,0.239,0.41600000000000004,0.0883,103.999,197749.0,0
1857,62.0,0.8059999999999999,0.758,3.0,-8.308,1.0,0.0399,0.0010400000000000001,0.905,0.0815,0.43,127.009,427987.0,0
1858,59.0,0.573,0.7290000000000001,11.0,-12.115,0.0,0.0449,0.11800000000000001,0.841,0.0846,0.188,122.99700000000001,267368.0,0
1859,44.0,0.723,0.312,7.0,-14.467,1.0,0.0638,0.0672,0.8390000000000001,0.111,0.135,134.002,206891.0,0
1860,60.0,0.718,0.5329999999999999,2.0,-10.62,1.0,0.0589,0.256,0.753,0.14400000000000002,0.215,172.145,209317.0,0
1861,58.0,0.506,0.299,0.0,-14.714,0.0,0.0324,0.9229999999999999,0.934,0.10800000000000001,0.0944,80.031,222000.0,0
1862,56.0,0.8490000000000001,0.6609999999999999,1.0,-7.5,1.0,0.0789,0.0245,0.8420000000000001,0.114,0.14300000000000002,127.992,442445.0,0
1863,65.0,0.406,0.284,0.0,-18.28,1.0,0.028999999999999998,0.968,0.9670000000000001,0.076,0.0377,104.975,174429.0,0
1864,61.0,0.253,0.34,0.0,-17.326,0.0,0.29100000000000004,0.963,0.675,0.35200000000000004,0.0997,167.45,86908.0,0
1865,56.0,0.785,0.867,11.0,-10.439,0.0,0.073,0.0795,0.8420000000000001,0.0555,0.982,109.99700000000001,372000.0,0
1866,60.0,0.7070000000000001,0.35100000000000003,0.0,-15.53,1.0,0.0322,0.41,0.8809999999999999,0.1,0.40299999999999997,120.01,299281.0,0
1867,60.0,0.449,0.847,5.0,-11.083,0.0,0.166,0.922,0.754,0.35200000000000004,0.473,92.109,46667.0,0
1868,60.0,0.457,0.612,2.0,-15.705,1.0,0.226,0.903,0.907,0.366,0.0357,87.86399999999999,56947.0,0
1869,53.0,0.62,0.525,11.0,-9.992,0.0,0.226,0.00572,0.73,0.0492,0.799,111.199,336486.0,0
1870,58.0,0.562,0.9359999999999999,10.0,-7.8,1.0,0.0617,0.0336,0.727,0.537,0.235,98.039,143800.0,0
1871,61.0,0.501,0.9490000000000001,2.0,-11.106,1.0,0.0864,0.0822,0.935,0.129,0.106,110.155,321882.0,0
1872,59.0,0.629,0.49700000000000005,0.0,-14.838,1.0,0.036000000000000004,0.0453,0.879,0.105,0.185,124.993,515323.0,0
1873,57.0,0.32,0.317,0.0,-17.965999999999998,0.0,0.0659,0.93,0.963,0.0716,0.0396,85.15299999999999,222000.0,0
1874,64.0,0.643,0.6709999999999999,10.0,-10.821,1.0,0.0374,0.8029999999999999,0.8009999999999999,0.086,0.0693,125.023,307914.0,0
1875,67.0,0.682,0.47600000000000003,8.0,-10.228,0.0,0.0663,0.27399999999999997,0.862,0.131,0.0523,186.024,143256.0,0
1876,51.0,0.33899999999999997,0.276,7.0,-18.777,1.0,0.0807,0.711,0.8220000000000001,0.376,0.10099999999999999,119.23100000000001,137110.0,0
1877,61.0,0.35200000000000004,0.381,10.0,-12.602,0.0,0.057,0.0415,0.885,0.111,0.0279,114.846,112840.0,0
1878,65.0,0.743,0.35,9.0,-14.142000000000001,0.0,0.0852,0.0803,0.835,0.113,0.293,180.095,149422.0,0
1879,58.0,0.795,0.687,5.0,-12.030999999999999,0.0,0.05,0.0028,0.943,0.0984,0.0375,122.0,413249.0,0
1880,59.0,0.7559999999999999,0.722,2.0,-6.558,1.0,0.0344,0.32899999999999996,0.8590000000000001,0.11800000000000001,0.436,120.98700000000001,317355.0,0
1881,78.0,0.629,0.7170000000000001,6.0,-5.706,1.0,0.0638,0.0876,0.0,0.358,0.129,145.959,260077.0,0
1882,50.0,0.589,0.341,6.0,-11.099,0.0,0.0614,0.192,0.0,0.0971,0.0398,117.74700000000001,280678.0,0
1883,74.0,0.5870000000000001,0.514,1.0,-7.182,0.0,0.0763,0.105,0.0,0.147,0.486,133.881,260253.0,0
1884,84.0,0.532,0.642,5.0,-4.891,0.0,0.111,0.0548,0.000246,0.0991,0.536,193.016,232187.0,0
1885,98.0,0.7040000000000001,0.8590000000000001,5.0,-4.877,0.0,0.0996,0.0185,0.0,0.0215,0.9259999999999999,105.115,217289.0,0
1886,71.0,0.741,0.62,6.0,-7.439,0.0,0.0472,0.33399999999999996,0.0,0.302,0.7,126.02799999999999,276960.0,0
1887,72.0,0.645,0.5429999999999999,5.0,-11.219000000000001,0.0,0.34,0.226,0.0,0.111,0.501,99.728,196436.0,0
1888,84.0,0.48700000000000004,0.366,8.0,-9.405,0.0,0.0531,0.24100000000000002,0.0,0.126,0.161,68.191,272187.0,0
1889,59.0,0.6809999999999999,0.556,9.0,-5.955,0.0,0.185,0.271,0.0,0.45,0.514,144.998,229221.0,0
1890,76.0,0.512,0.511,7.0,-4.412,0.0,0.324,0.537,0.0,0.115,0.6509999999999999,88.816,218073.0,0
1891,83.0,0.524,0.364,7.0,-10.209,1.0,0.0367,0.8079999999999999,0.0,0.1,0.436,75.24,209831.0,0
1892,82.0,0.645,0.541,10.0,-6.312,0.0,0.0385,0.0802,0.0,0.325,0.41100000000000003,95.061,181880.0,0
1893,66.0,0.461,0.653,6.0,-8.617,1.0,0.327,0.158,0.0,0.19699999999999998,0.588,81.628,322000.0,0
1894,67.0,0.7929999999999999,0.655,7.0,-7.3229999999999995,0.0,0.0866,0.10800000000000001,0.0,0.0739,0.37,92.03,173054.0,0
1895,65.0,0.8390000000000001,0.40299999999999997,1.0,-7.49,1.0,0.17800000000000002,0.0266,0.0,0.09300000000000001,0.387,134.13299999999998,225791.0,0
1896,74.0,0.6779999999999999,0.462,0.0,-7.8420000000000005,1.0,0.0628,0.0811,0.0,0.11,0.121,129.866,244280.0,0
1897,68.0,0.344,0.447,9.0,-6.797000000000001,1.0,0.0907,0.7759999999999999,0.0,0.109,0.556,176.65,197191.0,0
1898,74.0,0.415,0.313,1.0,-12.945,0.0,0.0561,0.255,1.4000000000000001e-05,0.11699999999999999,0.0875,84.95299999999999,200133.0,0
1899,61.0,0.905,0.44799999999999995,9.0,-10.88,0.0,0.0695,0.0129,0.0981,0.0582,0.647,122.046,222656.0,0
1900,68.0,0.8390000000000001,0.465,1.0,-6.797999999999999,1.0,0.0664,0.327,0.0,0.111,0.578,106.95700000000001,163000.0,0
1901,76.0,0.605,0.5529999999999999,10.0,-10.845,0.0,0.10099999999999999,0.27399999999999997,0.0152,0.184,0.62,152.076,185617.0,0
1902,60.0,0.584,0.564,0.0,-6.93,0.0,0.21100000000000002,0.24600000000000002,0.0,0.0924,0.562,105.01700000000001,243559.0,0
1903,72.0,0.622,0.446,9.0,-9.647,0.0,0.22,0.318,0.0135,0.0904,0.168,68.85,215045.0,0
1904,71.0,0.89,0.523,6.0,-8.526,1.0,0.055999999999999994,0.45299999999999996,1.58e-06,0.0831,0.345,111.031,242196.0,0
1905,20.0,0.623,0.784,2.0,-6.0729999999999995,1.0,0.22699999999999998,0.14300000000000002,1.31e-06,0.102,0.821,128.08700000000002,239493.0,0
1906,86.0,0.795,0.594,0.0,-6.2,1.0,0.0747,0.111,0.0,0.162,0.409,135.002,275080.0,0
1907,73.0,0.5429999999999999,0.298,0.0,-9.167,1.0,0.0683,0.597,1.49e-06,0.0804,0.254,125.523,261103.0,0
1908,83.0,0.614,0.598,10.0,-6.335,0.0,0.0561,0.00543,0.0,0.1,0.565,105.803,129478.0,0
1909,78.0,0.77,0.426,5.0,-5.7170000000000005,0.0,0.0473,0.0116,0.0,0.273,0.523,102.056,163133.0,0
1910,66.0,0.654,0.5870000000000001,10.0,-6.331,1.0,0.0439,0.026000000000000002,0.0,0.589,0.28800000000000003,100.014,281360.0,0
1911,64.0,0.5720000000000001,0.585,11.0,-4.506,0.0,0.11800000000000001,0.139,0.0,0.0778,0.41100000000000003,136.003,224427.0,0
1912,67.0,0.7959999999999999,0.43799999999999994,6.0,-7.374,0.0,0.157,0.298,0.0135,0.146,0.442,149.998,188985.0,0
1913,65.0,0.655,0.629,7.0,-6.742999999999999,0.0,0.0695,0.129,0.0,0.17300000000000001,0.182,132.954,188313.0,0
1914,67.0,0.474,0.503,11.0,-5.289,1.0,0.0445,0.335,0.0,0.192,0.431,180.05900000000003,204947.0,0
1915,65.0,0.307,0.48100000000000004,3.0,-8.442,0.0,0.128,0.365,0.0,0.207,0.32899999999999996,68.89399999999999,258933.0,0
1916,62.0,0.379,0.505,9.0,-5.483,1.0,0.0608,0.43200000000000005,0.0,0.158,0.36700000000000005,88.024,301330.0,0
1917,59.0,0.619,0.424,6.0,-5.24,0.0,0.0468,0.0207,3.9e-06,0.0853,0.38799999999999996,73.013,217253.0,0
1918,57.0,0.72,0.424,6.0,-9.347000000000001,1.0,0.0937,0.627,1.3300000000000001e-05,0.14800000000000002,0.23399999999999999,139.924,180225.0,0
1919,69.0,0.66,0.532,6.0,-6.847,1.0,0.071,0.204,0.0,0.113,0.635,79.035,236946.0,0
1920,65.0,0.57,0.653,0.0,-8.479,0.0,0.152,0.0191,1.25e-06,0.133,0.213,96.035,173807.0,0
1921,67.0,0.6829999999999999,0.684,11.0,-4.522,0.0,0.0643,0.0691,0.0,0.124,0.905,140.373,307906.0,0
1922,62.0,0.6679999999999999,0.519,1.0,-6.933,1.0,0.174,0.086,0.0,0.0953,0.392,102.71600000000001,252613.0,0
1923,55.0,0.61,0.5660000000000001,6.0,-8.978,0.0,0.136,0.465,2.2100000000000002e-05,0.0916,0.526,137.954,181596.0,0
1924,56.0,0.373,0.652,0.0,-6.6,0.0,0.429,0.534,2.5300000000000002e-05,0.149,0.6409999999999999,171.238,247410.0,0
1925,65.0,0.5770000000000001,0.516,9.0,-7.6160000000000005,1.0,0.259,0.107,0.0,0.325,0.34299999999999997,118.36399999999999,192984.0,0
1926,65.0,0.38299999999999995,0.622,0.0,-5.871,1.0,0.0752,0.0176,0.0,0.0785,0.368,80.842,193846.0,0
1927,69.0,0.8029999999999999,0.69,3.0,-5.89,1.0,0.26899999999999996,0.0781,0.0,0.11699999999999999,0.444,103.985,242200.0,0
1928,64.0,0.797,0.574,11.0,-8.522,1.0,0.0884,0.102,0.000601,0.154,0.629,89.98,277243.0,0
1929,77.0,0.654,0.325,2.0,-11.925,1.0,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238.0,0
1930,57.0,0.667,0.679,5.0,-4.599,0.0,0.07200000000000001,0.19699999999999998,9.279999999999999e-05,0.19699999999999998,0.598,71.002,227654.0,0
1931,82.0,0.7140000000000001,0.736,2.0,-3.801,1.0,0.0457,0.191,0.0,0.0553,0.8140000000000001,149.985,210818.0,0
1932,76.0,0.8059999999999999,0.7070000000000001,7.0,-4.623,1.0,0.0307,0.331,0.0,0.294,0.746,118.01100000000001,209648.0,0
1933,64.0,0.521,0.278,9.0,-9.541,1.0,0.0447,0.903,0.0,0.0714,0.19,71.99,186325.0,0
1934,78.0,0.8390000000000001,0.902,1.0,-3.612,0.0,0.0536,0.0868,0.00257,0.272,0.639,114.95299999999999,189050.0,0
1935,77.0,0.722,0.833,6.0,-3.915,1.0,0.094,0.0556,0.0,0.195,0.53,93.941,180000.0,0
1936,59.0,0.555,0.451,1.0,-4.575,1.0,0.0314,0.349,0.0,0.13699999999999998,0.259,128.014,250826.0,0
1937,89.0,0.613,0.8420000000000001,10.0,-4.332,0.0,0.21899999999999997,0.0157,0.0,0.23,0.645,169.917,238726.0,0
1938,73.0,0.6709999999999999,0.782,7.0,-3.912,1.0,0.0402,0.0599,1.9e-06,0.39299999999999996,0.5820000000000001,121.98700000000001,195000.0,0
1939,56.0,0.6579999999999999,0.655,7.0,-5.43,1.0,0.0836,0.0573,0.0,0.607,0.5539999999999999,130.963,192384.0,0
1940,78.0,0.7859999999999999,0.853,8.0,-2.687,1.0,0.0816,0.0688,0.0,0.0759,0.45,125.03399999999999,213264.0,0
1941,76.0,0.785,0.7440000000000001,3.0,-4.249,0.0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,208863.0,0
1942,58.0,0.7829999999999999,0.71,5.0,-3.838,0.0,0.0289,0.396,1.5e-06,0.0836,0.6920000000000001,101.991,201221.0,0
1943,69.0,0.741,0.853,0.0,-2.873,1.0,0.129,0.45299999999999996,0.0,0.233,0.731,115.085,172372.0,0
1944,74.0,0.765,0.769,2.0,-3.16,1.0,0.0595,0.16699999999999998,0.0,0.0854,0.581,103.006,203057.0,0
1945,63.0,0.52,0.708,4.0,-4.114,0.0,0.0326,0.386,0.0,0.221,0.527,105.10799999999999,173611.0,0
1946,65.0,0.583,0.9390000000000001,7.0,-2.5269999999999997,1.0,0.135,0.00345,0.0,0.23800000000000002,0.578,100.056,187200.0,0
1947,84.0,0.598,0.775,1.0,-4.035,0.0,0.0545,0.022000000000000002,0.0,0.0677,0.687,129.819,223123.0,0
1948,62.0,0.818,0.83,9.0,-3.178,0.0,0.122,0.21,0.0015,0.28600000000000003,0.8640000000000001,110.024,176053.0,0
1949,53.0,0.516,0.725,5.0,-5.181,0.0,0.12300000000000001,0.441,0.0,0.0949,0.525,89.93,210678.0,0
1950,72.0,0.718,0.794,11.0,-2.877,0.0,0.0703,0.0806,0.0,0.0679,0.7509999999999999,114.285,205821.0,0
1951,73.0,0.722,0.9179999999999999,8.0,-2.952,1.0,0.0607,0.141,0.0,0.409,0.831,100.024,167797.0,0
1952,76.0,0.6579999999999999,0.836,5.0,-3.282,0.0,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,240849.0,0
1953,71.0,0.742,0.847,11.0,-2.763,0.0,0.0485,0.00117,8.49e-06,0.142,0.516,112.95,209747.0,0
1954,74.0,0.7090000000000001,0.917,9.0,-3.315,1.0,0.18899999999999997,0.0409,0.0,0.0839,0.515,125.042,191139.0,0
1955,70.0,0.7140000000000001,0.8859999999999999,0.0,-3.076,1.0,0.0461,0.057999999999999996,0.0,0.11199999999999999,0.752,125.046,189356.0,0
1956,79.0,0.539,0.846,8.0,-3.1919999999999997,1.0,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,274097.0,0
